Saucisson cuit pur porc;322;1330;52,1;13,8;1,3;29;0;-;traces;-;-;-;1,9;-;1280;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-
Saucisson de Paris;346;1430;50,6;12,5;0,6;32,7;0,5;-;traces;3,5;-;-;1,73;-;1400;-;-;-;-;-;140;-;-;691;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Saucisson de Paris, fum‚;288;1190;57,3;13,7;0,6;25,6;0;-;traces;-;-;-;-;-;-;-;-;-;-;-;90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Saucisson brioch‚, cuit;303;1260;42,4;14,7;20,9;17,4;3,8;15,8;2;8,6;6,37;86,4;1,38;19;1230;0,09;1,1;< 20;21;0,22;160;240;< 50;550;1,7;49,7;-;< 0,5;0,76;< 0,8;-;-;0,3;0,14;2,66;1,02;0,18;12;0,54
Cervelas;278;1150;61,1;11,9;1,56;24,8;0,63;-;0,4;9,37;9,91;66,8;1,95;32,6;1340;0,11;0,5;37,9;20,4;< 0,1;197;187;< 5;763;1;3;0;< 0,5;0,56;-;-;18,1;0,21;0,11;3,43;0,43;0,17;32,9;0,61
Cervelas obernois;305;1260;-;13;1;27,5;0,6;-;0,6;11,5;-;-;2;-;-;-;0,5;-;-;-;-;-;-;800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Cervelas … l'ail, pur porc;297;1230;55,3;12,5;0,2;27,4;0;-;traces;-;-;-;-;-;1460;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Mortadelle;301;1250;55,1;15;0,27;26,7;0;-;0;10,6;11,5;72,5;2,13;36,5;1340;< 0,1;0,8;27,8;26,9;< 0,1;127;270;< 5;851;1,5;7;-;0,78;0,5;-;-;-;0,33;0,16;4,09;0,52;0,25;31,5;0,68
Mortadelle, pur porc;310;1280;52,3;14,8;4,46;25,8;1;0;0;9,85;11,3;70;2,14;19;-;-;1,1;-;-;-;180;236;-;850;1,6;-;0;-;0,09;-;-;0;0,19;0,26;3,6;-;0,08;4;-
Mortadelle, porc et boeuf;304;1260;52,3;16,4;2,53;25,4;0;0;0;9,51;11,4;56;3,12;18;1570;0,06;1,4;-;11;0,03;97;163;-;1250;2,1;0;0;1;0,22;1,6;-;0;0,12;0,15;2,67;0,44;0,13;3;1,48
Mortadelle pistach‚e pur porc;320;1330;53,2;14,4;1,16;28,2;0,48;-;1,97;11,4;12,1;-;2,08;-;1460;-;-;-;-;-;-;-;-;822;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Hach‚ … base de b?uf ou Pr‚paration de viande hach‚e de boeuf, 15% MG, cru;198;825;62,5;15,8;2,48;13,6;0,57;1,91;1,55;4,45;6,68;-;0,87;-;-;-;2,5;-;-;-;-;-;-;313;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Cordon bleu de volaille;233;973;54,1;14;16,3;12,2;2,2;11,9;0,78;3,2;4,23;37,5;1,73;60,6;-;0,071;0,68;8;37,6;0,18;172;336;< 10;683;1,16;25;7;< 0,5;2,4;-;-;0;0,13;0,12;4,8;0,6;0,28;< 16;0,58
Boeuf, boulettes cuites;209;872;62;18,5;3,66;13,3;2;1,1;0,63;4,8;5,19;37;1,13;29;-;0,083;2,2;9,01;26,9;0,15;172;326;5,66;452;2,88;19,3;160;0,2;0,38;-;-;6,94;0,072;0,1;2,8;0,48;0,23;25,8;1,23
Veau, escalope pan‚e, cuite;271;1130;47,8;22,9;12,7;14,1;0,49;12,1;0,94;2,42;7,04;72,4;0,98;28,7;-;0,07;1,11;7,97;24,3;0,12;183;328;6,95;394;2,26;12,9;0,88;0,13;3,32;-;-;0,0063;0,12;0,23;5,89;0,53;0,28;15,3;0,72
Boulettes au porc et au b?uf (… la su‚doise), crues;260;1080;55,6;14,4;7,78;18,6;0,8;6,9;0,8;6,99;8,53;55,3;1,51;12;953;0,06;1,2;< 20;16;0,18;130;250;< 20;603;2,1;< 21;6,95;< 0,25;0,33;3,65;-;-;0,026;< 0,01;3,65;0,46;0,15;19,2;1,25
Boulettes au b?uf et … l'agneau (type kefta), crues;247;1030;55,5;15,7;9,46;15,7;1,2;6,3;0,8;5,81;7,47;56,2;1,03;24;641;0,1;2,4;< 20;26;0,33;150;330;< 20;413;3,1;< 21;72,6;< 0,25;1,04;13,5;-;-;< 0,015;< 0,01;3,12;0,43;0,13;56,6;1,75
Brochette de volaille;179;749;64,2;19;5,9;8,76;0,92;0,01;0,27;1,38;2,11;56,9;0,53;14,1;-;0,074;1;4,17;22,4;0,036;152;241;18,4;192;1,68;2,1;76,5;0,06;0,62;-;-;7,92;0,058;0,13;5,13;0,7;0,32;9,85;0,56
Brochette de boeuf;203;846;62,6;18,4;4,93;12;0,92;0,01;0,63;2,63;2,97;43,5;0,44;7,61;-;0,11;1,41;4,48;21;0,031;173;308;5,83;143;2,33;0;76,5;0;0,63;-;-;7,91;0,054;0,21;2,84;0,26;0,31;14,3;1,39
Brochette mixte de viande;208;868;63,4;19,8;1,13;13,8;0,92;0,01;0,27;2,42;3,42;50,2;0,62;10,9;-;0,094;1,2;4,32;21,7;0,034;163;275;12,1;254;2,01;1,05;76,5;0,03;0,63;-;-;7,92;0,056;0,17;3,99;0,48;0,32;12,1;0,98
Volaille, croquette pan‚e ou nuggets;248;1040;51,5;13,1;18,4;13,2;0,57;17,8;1,7;2,42;6,35;52,1;1,2;16,4;-;0,056;0,6;13,6;24;0,15;225;215;5,88;676;0,66;7,5;-;< 0,5;2,59;-;-;0;0,11;0,086;5,65;0,72;0,27;19,3;0,21
Brochette d'agneau;138;576;72,8;13,1;4,27;7,24;1,34;0,9;1,63;2,39;3,73;36,1;0,4;19,6;-;0,092;1,28;3,07;21,9;0,054;109;242;2,23;181;1,69;0;135;0;0,49;-;-;10,4;0,077;0,15;4,03;0,5;0,23;9,22;0,82
Brochette de porc, crue;131;549;-;15,6;2,1;6,5;1,1;-;1;2,4;-;-;0,81;-;-;-;-;-;-;-;-;-;-;324;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Poulet, croquette pan‚e ou nuggets;234;980;-;12;19,3;12,1;1;-;traces;2,1;6,04;-;1,54;-;-;-;-;-;-;-;-;-;-;614;-;-;-;-;-;8,4;-;-;-;-;-;-;-;-;-
Poulet, manchons marin‚s, r“tis/cuits au four;213;890;60,2;22,4;2,1;12,6;0,6;1,5;0,9;3,16;4,56;108;1,69;34,1;985;< 1;1,1;41;18,4;< 1;168;-;5,7;674;1,5;< 2;62;0,4;0,7;-;-;1,4;< 0,05;< 0,05;6,3;0,77;0,15;< 5;1,8
Poulet, escalope pan‚e;339;1410;41,8;7,25;21,7;24;1,9;14,7;3,4;5,28;12,3;49,3;1,26;22;786;0,05;1,6;< 20;26;0,33;160;230;< 50;504;0,8;40,2;-;< 0,5;4,55;< 0,8;-;-;0,11;0,02;3,71;0,71;0,14;9,85;0,45
Dinde, escalope viennoise ou milanaise ou escalope pan‚e;211;882;-;14,1;13,5;10,9;1,07;-;1,3;1,53;-;-;1,03;-;-;-;-;-;-;-;-;-;-;356;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Saumon, cuit, sans pr‚cision (aliment moyen);205;853;62,6;23;0;12,5;0;;0;2,49;4,59;56,9;0,13;11,4;;0,045;0,36;;28,5;0,023;243;383;;53,1;0,42;;;;;;;2,75;0,27;0,099;7,58;1,42;0,46;19,8;2,79
Cabillaud, cuit, sans pr‚cision (aliment moyen);98,9;420;75,1;23,1;0;0,73;0;;0;0,14;0,09;52,1;0,2;15,2;369;0,018;0,22;122;26,2;0,013;193;321;24,9;80,9;0,5;5,74;0;0,75;0,62;0,062;;0,62;0,046;0,055;2,08;0,22;0,22;13,4;1,55
Hareng fum‚, filet, doux;162;677;67,7;18,1;< 0,1;9,9;0;-;< 0,5;2,24;5,51;54,9;3,78;62;2310;0,08;0,7;< 20;39;0,03;250;380;30;1510;0,51;< 21;-;17,7;1,72;< 0,8;-;< 0,5;< 0,015;0,2;4,53;1,22;0,28;10,8;13,4
Carrelet ou plie, cuit … la vapeur;93;393;78;19;traces;1,89;0;-;0;0,22;0,44;-;-;-;-;0,05;-;30;-;0,04;-;-;30,4;-;0,68;-;0;-;-;-;-;-;-;-;-;-;-;-;-
glefin, cuit … la vapeur;89;377;78,3;20,9;traces;0,6;0;0;0;0,1;0,1;38;0,18;26;-;0,02;0,1;260;24;0,01;200;370;34,3;73;0,5;traces;-;traces;0,41;-;-;traces;0,04;0,11;4,1;0,25;0,41;9;2
Hareng, frit;201;840;-;23;traces;12,1;0;0;0;3,51;5,83;57;-;-;-;0,14;-;38;-;0,02;-;-;31,3;-;0,75;-;0;-;-;-;-;-;-;-;-;-;-;-;-
Hareng fum‚, au naturel;173;721;68,3;16,5;0,5;11,7;0;0;0;2,76;1,6;49,9;3,98;62,4;2910;< 0,1;1;40;34,8;< 0,1;155;226;28;1590;0,6;12;0;22;1,35;0;-;0;< 0,04;0,23;3,45;0,55;0,37;10;11,8
Hareng, grill‚/poˆl‚;189;788;64,2;21,6;traces;11,4;0;-;0;2,48;5,25;54,3;0,34;76,5;220;0,15;1,51;47,7;41,5;0,045;307;425;46;138;1,24;35;0;10,8;1,37;0,1;-;0,7;0,11;0,28;4,06;0,76;0,35;11;14,1
Lieu noir, cuit;99,7;423;75,5;23,1;traces;0,81;0;< 1;0;0,29;0,042;105;0,25;37,5;0,2;0,064;0,4;12;36;0,011;152;224;23,8;102;0,63;8;< 30;< 0,5;1,7;-;-;< 1;0,058;0,08;0,8;0,14;0,081;15,2;2,1
Limande-sole, cuite … la vapeur;90,1;380;76,9;17,4;traces;2,27;0;-;0;0,12;0,2;73;0,3;21;120;0,01;0,6;45,5;20;0;250;280;73;120;0,5;0;0;0;0,3;-;-;0;0,1;0,1;3,8;0,29;0,28;13;1
Maquereau, r“ti/cuit au four;228;949;61,5;21,5;traces;15,8;0;-;0;4,44;5,45;81,8;0,21;12,8;1,5;< 0,1;1,57;45,8;28,5;< 0,1;207;401;51,6;83;0,94;62;traces;7,72;0,71;-;-;0,4;0,16;0,41;6,85;0,37;0,62;22,6;19
Maquereau, frit;186;777;64,6;23,6;traces;10,2;0;-;0;2,96;3,74;-;0,21;-;-;0,16;-;107;-;0,06;273;323;94,7;83,3;1;-;0;12,3;-;-;-;-;-;0,29;10,5;0,49;0,58;-;12
Merlan, frit;125;526;71,4;23,1;traces;3,61;0;-;0;0,94;1,67;70,1;0,43;26,5;0,2;0,024;0,5;213;34,1;0,014;165;402;25,2;171;0,47;-;0;-;1,25;-;-;-;0,047;0,087;2,58;0,39;0,26;28,9;1,89
Merlan, cuit … la vapeur;98,3;417;75,2;23;traces;0,7;0;-;0;0,13;0,3;55;0,28;21;140;0,01;0,1;75;28;0,01;190;400;25;110;0,4;0;traces;0;0,44;-;-;0;0,05;0,31;1,8;0,24;0,19;0;0
Cabillaud, r“ti/cuit au four;94,6;401;76;22,3;traces;0,6;0;-;0;0,13;0,093;55,5;0,23;18,4;520;0,017;0,3;130;29,4;0,016;164;297;22,4;90,5;0,5;8;0;1,2;0,7;0,1;-;1;0,059;0,065;2,41;0,22;0,24;13,6;1,27
Morue, sal‚e, bouillie/cuite … l'eau;113;480;67,4;26;traces;1,01;0;-;0;0,13;0,061;-;5,8;64,9;5;0,089;0,35;74;13,7;0,019;42;110;20,7;2320;0,84;< 2;traces;1,25;0,55;-;-;-;< 0,04;0,052;0,47;< 0,16;0,075;23,5;2,2
Cabillaud, cuit … la vapeur;106;451;73,4;24,5;traces;0,95;0;-;0;0,16;0,085;46,5;0,16;10;120;0,02;0,1;110;21;0,01;240;360;29,1;65;0,5;2;traces;0;0,48;0;-;0;0,025;0,04;1,55;0,23;0,19;13;2
Mulet, r“ti/cuit au four;143;602;70,5;24,8;traces;4,86;0;-;0;1,43;1,38;63;0,18;31;-;0,11;1,41;190;33;0,051;244;458;-;71;1,21;42;0;0;0;-;-;1,2;0,08;0,13;5,05;0,88;0,49;10;0,25
Raie, r“tie/cuite au four;96,3;409;75,9;23;traces;0,5;0;-;0;0,096;0,096;0;0,38;50;260;0,03;0,6;22,5;37;0;220;320;-;150;0,6;0;0;0;0;-;-;traces;0,15;0,25;2,5;0;0,46;0;8
Roussette ou petite roussette ou saumonette, cuite;256;1070;-;25,4;traces;17,2;0;0;0;4,11;6,98;60,1;0,2;-;-;< 0,1;-;24,8;-;< 0,1;-;-;42;-;0,67;5;0;< 0,5;-;-;-;-;-;-;-;0,24;0,36;3;-
Saumon fum‚;178;743;63,1;22;0,91;9,49;0;0;< 0,25;2,06;4;72,1;3,51;5,97;2000;0,035;0,16;40;38,3;0,0098;214;551;< 10;1410;0,24;15;< 8;5,45;2,85;0;-;0;0,23;0,1;10;0,71;1;26;3,35
Saumon, cuit … la vapeur;195;816;63,5;23;traces;11,5;0;-;0;2,39;4,7;36,3;0,13;9,23;63;0,026;0,4;17;21,4;0,007;270;390;19;51,5;0,39;5;0;8,7;2,05;-;-;0;0,22;0,11;7;1,09;0,49;11,7;3,05
Thon, r“ti/cuit au four;136;576;66,9;29,9;traces;1,83;0;-;0;0,9;0,23;43,5;0,14;18,7;0,1;0,047;1,8;150;46;0,0076;273;445;81,2;56;0,44;8;0;1,83;0,32;-;-;-;0,052;0,062;16,4;0,13;0,47;40,6;2,57
Sole, cuite … la vapeur;94,6;400;77;20,3;traces;1,48;0;-;0;0,2;0,2;70,8;0,41;96;-;0,026;0,72;14,5;23,1;0,007;128;175;103;166;0,39;-;0;-;-;-;-;-;0,064;0,2;2,39;-;0,22;-;1,12
Sole, r“tie/cuite au four;78,2;330;82,4;15,7;traces;1,69;0;0;0;0,31;0,43;60,5;0,29;47,7;-;0,027;0,57;30;31,3;0,035;285;224;17,4;117;0,58;12;0;3,5;0,77;0,1;-;0;0,048;0,11;1,49;0,23;0,56;6;1,31
Sole, bouillie/cuite … l'eau;69;292;84;15;traces;1;0;-;0;0,2;0,6;65;0,21;90;-;-;0,9;-;22;-;195;137;-;82;-;-;-;-;-;-;-;-;0,07;0,2;1,7;-;1;-;-
Sole, frite;72,2;306;83;15,8;traces;1;0;-;0;0,2;0,6;65;0,36;-;-;-;0,86;-;28;-;250;240;42,3;144;-;-;-;-;-;-;-;-;0,07;0,18;1,53;-;-;-;-
Raie, cuite au court-bouillon;97,8;415;73,7;23,2;traces;0,57;0;-;0;0,12;0,048;67;0,4;-;-;0,03;-;8,9;24,3;0;163;-;-;161;0,6;0;0;0;0;-;-;-;< 0,04;-;-;0;0,23;0;2,7
Lotte ou baudroie, grill‚e/poˆl‚e;98,2;417;75;23;traces;0,68;0;-;0;0,19;0,1;26;0,061;11;0,4;0,3;0,46;40,6;28,5;< 0,1;368;472;42,5;24,5;0,64;50;0;traces;0,6;-;-;0,5;0,035;0,077;3,09;0,19;0,21;20,5;0,93
Maquereau, fum‚;298;1240;55,7;19,8;0;24,3;0;-;0;5,35;9,59;80;0,96;20;1130;0,09;1,1;46,5;29;0,02;267;312;31,9;384;0,1;53,5;-;5,2;1,6;0;-;0;0,14;0,35;10;0,52;0,5;8;9,91
Haddock (fum‚) ou ‚glefin fum‚;100;426;76,1;23,5;0;0,73;0;0;0;0,13;0,098;77;1,91;49;1200;0,042;1,4;255;54;0,03;251;415;28;763;0,5;24;0;0,8;0,55;0,1;-;0;0,047;0,049;5,07;0,17;0,4;15;1,6
Espadon, r“ti/cuit au four;266;1110;52,9;28,7;traces;16,9;0;0;0;1,51;8,22;129;0,18;5,5;170;0,046;0,53;9,3;34,1;0,021;200;475;122;73,4;0,78;43;0;16,6;7,2;0,1;-;0;0,047;0,13;9,8;0,46;0,62;2;2,91
Turbot, r“ti/cuit au four;118;497;72,7;21,3;traces;3,64;0;0;0;0,9;0,8;62;0,25;42,5;180;0,049;0,53;30;63,5;0,022;213;323;-;192;0,29;12;0;0;0;-;-;1,7;0,068;0,12;2,54;0,66;0,24;9;2,54
Merlu, cuit … l'‚touff‚e;112;472;74,4;21,2;traces;3;0;0;0;0,92;-;77,4;0,25;41,8;0,2;< 0,1;0,3;42;29,2;< 0,1;190;290;22;99,2;0,55;7,5;0;3,2;0,6;-;-;0;0,052;0,086;2,65;0,24;0,23;26,4;1,6
glefin, grill‚/poˆl‚;84,9;360;79,7;20;traces;0,55;0;-;0;0,11;0,074;66;0,65;14;-;0,026;0,21;-;26;0,013;278;351;-;261;0,4;21;0;0,6;0,55;0,1;-;0;0,023;0,069;4,12;0,49;0,33;13;2,13
Sardine, grill‚e;194;812;64;25,1;traces;10,4;0;0;0;2,9;2,94;0;0,35;130;170;0,14;1,7;32;34;0,08;320;400;38;140;1,4;0;0;12,3;0,31;-;-;traces;traces;0,25;6,9;0,88;0,41;4;12
Vivaneau, cuit;121;511;71,7;26,3;traces;1,72;0;-;0;0,37;0,32;47;0,14;40;-;0,046;0,82;-;37;0,017;201;522;-;57;0,44;35;-;-;-;-;-;1,6;0,053;0,004;0,35;0,87;0,46;6;3,5
Rascasse, cuite … la vapeur;126;533;71,7;24,6;traces;3,1;0;-;0;0,61;0,83;48,9;0,22;14;115;0,02;0,18;< 20;33;0,01;200;380;80;88,8;0,37;< 21;-;1,09;-;< 0,8;-;-;0,025;0,04;1,32;0,084;0,14;< 5;1,65
Lieu ou colin d'Alaska, fum‚;81,3;344;-;18,3;0;0,9;0;-;0;0,1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Saumon, cuit au micro-ondes, ‚levage;200;834;63;24,2;traces;11,4;0;-;0;-;-;-;0,098;5;-;< 0,1;0,4;300;31,6;< 0,1;250;402;< 5;39;0,4;15;-;3,3;2,4;-;-;-;0,21;0,054;7,6;1,45;0,71;19;-
Saumon, bouilli/cuit … l'eau, ‚levage;193;805;63,4;25;traces;10,3;0;-;0;-;-;-;0,084;4,6;-;< 0,1;0,3;200;29,7;< 0,1;150;347;< 5;33,6;0,4;14;-;3,45;2,63;-;-;-;0,25;0,056;6,25;1,5;0,58;28;-
Dorade grise, ou daurade grise, ou griset, r“tie/cuite au four;121;512;71;22,9;traces;3,3;0;-;0;0,75;0,78;67;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Saumon, grill‚/poˆl‚;223;933;60,1;25,5;traces;13,5;0;-;0;2,87;6,18;71,8;0,11;8,4;86,2;0,05;0,43;56,8;31,7;0,05;263;414;11;44,2;0,48;17,5;-;5,82;3,52;-;-;-;0,23;0,086;8,15;1,7;0,34;18;3,4
Saumon, ‚levage, r“ti/cuit au four;210;874;62,2;22,1;traces;13,5;0;-;0;2,5;4,43;63;0,15;15;-;0,049;0,34;-;30;0,016;252;384;-;61;0,43;-;-;-;-;-;-;3,7;0,3;0,11;8,05;1,49;0,39;21,1;2,65
Hareng fum‚, … l'huile;168;699;65,3;15,1;2;11;0;0;0;3,12;1,95;49,9;4,08;59,2;3820;0,1;0,9;20;27,4;< 0,1;125;173;17;1630;0,5;12;-;14,5;0,96;-;-;-;< 0,04;0,2;2,25;0,41;0,28;10;9,4
Julienne ou Lingue, cuite;105;447;73,9;24,5;traces;0,82;0;-;0;< 0,00018;< 0,00018;64,9;0,21;13;117;0,02;0,14;49;31;< 0,01;180;330;60;84,3;0,62;< 21;-;< 0,5;-;< 0,8;-;0;0,024;0,01;2,26;0,22;0,22;19,5;0,78
Fl‚tan du Gro‰nland ou fl‚tan noir ou fl‚tan commun, cuit … la vapeur;173;722;68,8;17,3;traces;11,6;0;-;0;2,07;7,38;68,1;0,36;8,6;133;0,02;0,07;< 20;21;< 0,01;160;240;60;143;0,36;< 21;-;4,36;-;< 0,8;-;-;0,03;0,02;0,66;0,16;0,041;< 5;0,69
Sole, poˆl‚e;96,7;410;75,6;23,6;traces;< 0,5;0;-;0;< 0,01;< 0,01;69,3;0,37;39;228;0,02;0,14;20;27;< 0,01;180;370;30;147;0,45;< 21;-;0,47;0,5;< 0,8;-;0,87;0,058;0,094;2,18;0,37;0,34;15;1,4
Anguille, cuite (aliment moyen);213;888;60,7;22,1;0;13,8;0;;0;3,15;7,8;;;;;0,029;;8;;0,04;;;;;2,08;;0;;;;;;;;;;;;
Anguille, r“tie/cuite au four;229;955;59,3;23,6;traces;15;0;-;0;3,02;9,22;161;0,16;26;-;0,029;0,64;8;26;0,04;277;349;-;65;2,08;1140;0;-;-;-;-;1,8;0,18;0,051;4,49;0,28;0,077;17;2,89
Anguille, bouillie/cuite … l'eau;197;820;62;20,5;traces;12,7;0;-;0;3,28;6,38;-;-;-;-;0,029;-;8;-;0,04;-;-;28;-;2,08;-;0;-;5,1;-;-;-;-;-;-;-;-;-;-
Brochet, r“ti/cuit au four;100;425;74,7;23,1;traces;0,88;0;-;0;0,15;0,21;50;0,12;73;-;0,058;0,71;12;40;0,28;282;331;-;49;0,77;24;0;2,7;-;-;-;3,8;0,067;0,077;2,8;0,81;0,14;16;2,15
Carpe, r“tie/cuite au four;151;633;69,6;21,6;traces;7,17;0;-;0;1,27;2,74;84;0,16;52;-;0,12;1,59;6;38;0,23;531;427;20,2;63;1,58;10;0;3,25;-;-;-;1,6;0,14;0,07;2,1;0,87;0,22;17;1,47
Perche, r“tie/cuite au four;119;503;73,7;22,1;traces;3,42;0;-;0;0,85;0,2;82,4;0,096;73;-;0,058;0,71;< 5;26;0,28;105;331;26;38,3;0,77;24;0;9;1,32;-;-;3,8;0,09;0,077;2,98;0,81;0,13;16;0,83
Truite, r“tie/cuite au four;183;766;63,4;26,6;traces;8,47;0;-;0;1,47;4,17;74;0,17;55;-;0,14;1,92;6;28;0,56;314;463;3;67;0,71;19;0;-;-;-;-;0,5;0,43;0,42;5,77;2,24;0,23;15;7,49
Truite, cuite … la vapeur;99,4;419;75;19;traces;2,6;0;-;0;0,54;0,74;-;-;-;-;0,03;-;6;-;0,027;-;-;3;-;0,56;-;0;-;-;-;-;-;-;-;-;-;-;-;-
Truite arc en ciel, ‚levage, r“tie/cuite au four;143;600;71;21,5;traces;6,33;0;-;0;1,51;2,15;56,9;0,13;60,5;65;0,03;0,35;9,5;28,3;0,027;263;391;2,85;53,3;0,59;9,5;0;15;1,9;0,1;-;2,9;0,17;0,11;5,42;1,79;0,37;11;4,56
Truite arc en ciel, ‚levage, cuite … la vapeur;117;493;75;20;traces;4,14;0;-;0;0,86;1,4;-;-;-;-;0,03;-;8;-;0,027;-;-;3;-;0,56;-;0;-;-;-;-;-;-;-;-;-;-;-;-
Panga, Pangasius, ou poisson-chat du M‚kong, filet, cuit;79;335;80,6;17,5;traces;1;0;-;0;0,51;0,36;40,8;0,58;7,5;176;0,02;0,09;< 20;18;< 0,01;130;200;< 20;233;0,3;< 21;-;< 0,25;0,28;< 0,8;-;< 0,5;< 0,015;< 0,01;1,44;2,35;0,13;11,1;0,89
Truite d'‚levage, fum‚e;180;753;61,7;23,4;0,69;9,27;0;0;0;1,71;3,01;47,9;3,18;2,7;2460;< 0,1;0,4;40;31,4;< 0,1;227;412;23;1270;0,4;51;0;5,2;2,3;-;-;0;0,21;0,081;7,1;2,05;0,67;26;3,2
Bar commun ou loup, r“ti/cuit au four;147;617;69,1;22,2;traces;6,51;0;-;0;1,27;2,36;63,3;0,17;11;119;0,05;0,28;13,4;30,3;0,01;183;410;< 50;68,8;0,42;< 21;-;4,15;0,97;< 0,8;-;-;0,17;0,08;3,49;0,53;0,26;12,6;3,7
Bar ray‚ ou bar d'Am‚rique, cru;113;477;74,6;20,3;traces;3,58;0;-;0;0,76;1,31;78,3;0,19;66;-;0,081;1,41;60;36;0,68;218;356;-;76,3;0,63;30,7;-;-;-;-;-;2,05;0,087;0,065;1,62;0,79;0,19;13,7;2,71
Lieu ou colin d'Alaska, cru;70,8;300;81,2;16,3;traces;0,61;0;0;< 0,17;0,015;0,008;48,4;0,48;12,8;297;0,039;0,4;78,2;36,9;0,014;160;296;15,7;190;0,41;4;0;1,1;0,36;0,1;-;traces;0,07;0,07;1,1;< 0,16;0,14;3;2,3
Fl‚tan de l'Atlantique ou fl‚tan blanc, cru;96,5;409;76,8;21,2;traces;1,31;0;0;0;0,21;0,45;43,7;0,15;15;-;0,2;0,65;12,6;23;0,01;221;424;-;59;0,45;40;0;-;0,64;-;-;0;0,05;0,063;4,9;0,28;0,38;12;0,96
Hareng, cru;176;734;71,5;17,7;traces;11,7;0;0;0;2,82;5,59;55,6;0,22;61,6;331;0,15;1,21;54,1;27;0,027;235;342;31,2;89,2;0,79;38,1;0;10,7;1,21;0,45;0,21;0,75;0,035;0,24;3,95;0,84;0,38;9,4;11,5
Lotte ou baudroie, crue;67,2;285;82,6;15,1;traces;0,74;0;-;< 0,2;0,2;0,15;25;0,19;18,2;370;0,027;0,3;32,2;20,7;0,022;241;296;34,5;77,8;0,55;6;-;1,43;0;-;-;0,67;0,027;0,06;2,1;0,15;0,24;7;0,9
Saumon, cru, ‚levage;194;807;66,5;20,5;traces;12,4;0;0;< 0,25;2,15;4,9;53,6;0,16;5,84;73,2;< 0,1;0,48;8,21;27,4;< 0,1;181;358;16,5;45,4;0,36;4,27;< 0,008;3,69;1,89;0,3;0,5;1,8;0,21;0,076;8,25;0,95;0,58;20,8;3,95
Turbot sauvage, cru;91,5;386;78,1;17,2;traces;2,54;0;-;0;0,71;0,56;48;0,24;38,7;140;0,039;0,45;35;49;0,017;176;253;47,3;95,3;0,21;11;-;traces;0;-;-;0,85;0,055;0,1;2,13;0,57;0,21;8;2,07
Cabillaud, cru;77,6;329;79,8;18,1;traces;0,57;0;-;< 0,2;0,1;0,068;43,9;0,23;4,43;110;< 0,1;0,49;101;25,6;< 0,1;163;357;136;65,2;0,39;< 2;0;1,41;0,51;0,1;-;1;< 0,04;0,049;2,18;0,14;0,16;21,2;1,32
Merlu, cru;82,6;349;80;17,6;traces;1,35;0;0;0;0,22;0,42;31,4;0,22;25,3;83;0,082;1;37,6;22,9;0,035;160;332;31,2;98,6;0,64;traces;0;2,15;0,25;0;-;traces;0,08;0,17;1,7;0;0,18;9;1
Lieu noir, surgel‚, cru;82,4;350;78,3;19,8;traces;0,37;0;-;0;0,074;0,066;71;0,2;19,4;-;0,03;0,48;73;21,4;0,037;107;255;19,8;80,9;0,35;6;-;0,89;0,36;0;-;0;0,05;0,1;1,6;-;0,12;10;2,79
Merlu, filet, surgel‚, cru;82;346;80,1;15,1;traces;2,4;0;-;0;0,6;-;-;0,53;12,5;-;0,03;0,16;20,3;36,8;-;39,2;57,9;32,7;262;0,13;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Maquereau, cru;194;808;66,4;18,1;traces;13,5;0;0;0;3,22;4,03;49,7;0,16;4,92;82;< 0,1;0,48;87,2;28,4;< 0,1;190;340;37,6;64;0,6;56,6;0;6,44;1,08;3,6;0,4;0,2;0,086;0,19;9,13;0,32;0,53;8,16;4,9
Raie, crue;89,9;382;76,8;21,4;traces;0,47;0;0;0;0,12;0,074;45,6;0,35;11,8;210;< 0,1;0,23;23,6;23,1;< 0,1;136;279;27,8;139;0,41;1,2;0;0,36;0,31;-;-;0;< 0,04;0,05;3,44;0,15;0,19;5;1,13
Thon, cru;144;607;66,6;24;traces;5,38;0;0;0;1,19;1,16;34;0,12;17,7;0;0,13;1,77;26,9;34,9;0,023;229;429;97,1;49;0,55;265;0;7,8;1,2;-;-;1,37;0,13;0,12;11;0,66;0,54;13,6;3,79
Carrelet ou plie, cru;80,9;343;79,3;18,1;traces;0,94;0;-;0;0,13;0,26;60;0,23;45;-;0,052;0,3;34;22;0,04;220;321;28,9;92;0,68;16;-;3;0,8;0,2;2,2;1,5;0,21;0,21;4;0,8;0,31;14;1,59
